_id,id,href,name,description,lifecycleStatus,version,category,validFor,place,relatedParty,resourceSpecification,lastUpdate
60531f9d197123179e428795,184653,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': '8daecf5e-1169-4a03-a3a2-59d8b3e3ec4e', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-09-27T00:00', 'startDateTime': '2020-03-6T00:00'}",virtual resource has no fixed location,"[{'id': '48d4be3c-cdb4-46f2-bffa-008b8946463d', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Fiodor Dostojewski', 'validFor': {'endDateTime': '2020-11-19T00:00', 'startDateTime': '2020-04-4T00:00'}}]","{'id': 'e696e850-f24c-41a1-92d1-c67f7cebe554', 'href': 'string', 'category': 'cloud compute', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': 'de1f1240-3154-4492-82ec-b4f26213b355', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The number of cpu cores of the cloud resource.', 'congigurable': 'true', 'extensible': 'true', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': '', 'value': 16, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': '479361e4-b1a1-4203-bd75-4bc3507f581a', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The core cpu frequency (MHz) of the cloud resource.', 'congigurable': 'false', 'extensible': 'true', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': 'MHz', 'value': 2350, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': 'edfab4fc-f5db-441b-9eb1-a55ae9d66c86', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The memory size of the cloud resource expressed in MB.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'MB', 'value': 32768, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9d197123179e428796,718043,cloudResourceDID,physical node,CLOUD resource (physical),Active,v2,"[{'id': '13a91a65-d6ae-4005-8c29-7f77ca359eb8', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-10-19T00:00', 'startDateTime': '2020-05-3T00:00'}","[{'id': 'e69e28d4-c315-4219-ae2c-e5fa15563c0a', '@referredType': 'Place', 'href': 'http://serverlocation:port/marketSales/place/12', 'geoLocationUrl': 'http://mymaps.com/YURZZ', 'address': 'Quijote 8, Madrid Spain', 'role': 'default delivery', 'name': 'Madrid Spain'}]","[{'id': '2de9e0ef-5357-4393-839f-7261ff5247a0', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Gustave Flaubert', 'validFor': {'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-02-23T00:00'}}]","{'id': 'fd0fe057-f3b5-428d-9fad-a0a9d4d8ba63', 'href': 'string', 'category': 'cloud compute', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '2878c248-9ad3-44b8-bad3-9d698c05d8dd', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The number of cpu cores of the cloud resource.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': '', 'value': 4, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': 'ccf33b10-0b8f-474e-a6d6-ff28501d5ff0', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The core cpu frequency (MHz) of the cloud resource.', 'congigurable': 'true', 'extensible': 'false', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': 'MHz', 'value': 3400, 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}], 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}, {'id': '0fccd9f2-89c5-43d7-86fa-462f818aa822', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The memory size of the cloud resource expressed in MB.', 'congigurable': 'true', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'MB', 'value': 4096, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9d197123179e428797,970420,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': '1e1f41f8-f2bd-4264-bc6b-950a3816ee30', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-09-27T00:00', 'startDateTime': '2020-03-6T00:00'}",virtual resource has no fixed location,"[{'id': '082186f3-1fea-41dc-ac18-59a9c1aa1118', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Fiodor Dostojewski', 'validFor': {'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-02-23T00:00'}}]","{'id': '97905687-007f-4516-9592-52fd9d3843db', 'href': 'string', 'category': 'cloud storage', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '5fa4189f-23ef-4a8f-a57a-8d68996d4221', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The storage size of the cloud resource expressed in GB.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'GB', 'value': 120, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9d197123179e428798,403950,cloudResourceDID,physical node,CLOUD resource (physical),Active,v2,"[{'id': 'e87744a2-c74c-40da-b14b-08830ff84f86', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-04-23T00:00'}","[{'id': 'cb98470f-8e0a-48a5-b16d-91b1b1c6cc02', '@referredType': 'Place', 'href': 'http://serverlocation:port/marketSales/place/12', 'geoLocationUrl': 'http://mymaps.com/YURZZ', 'address': 'Peiraiws 2, Athens Greece', 'role': 'default delivery', 'name': 'Athens Greece'}]","[{'id': 'e63fd54e-8867-4c72-a7ef-9de7f39ca544', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Boris Johnson', 'validFor': {'endDateTime': '2020-11-7T00:00', 'startDateTime': '2020-03-6T00:00'}}]","{'id': '44588508-64f0-4958-978c-f44fe628cb15', 'href': 'string', 'category': 'cloud network', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '7d1c631b-f903-403e-97f7-3731db9c6528', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The network speed of the cloud resource expressed in Mbps.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'Mbps', 'value': 50, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9d197123179e428799,635138,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': '98db4de5-41bf-42a2-b686-528afedb8bca', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-04-23T00:00'}",virtual resource has no fixed location,"[{'id': 'a9e4837d-93b8-481c-a87b-45f4ce579d5c', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Boris Johnson', 'validFor': {'endDateTime': '2020-11-7T00:00', 'startDateTime': '2020-03-6T00:00'}}]","{'id': '71d8c411-15a7-421f-ade0-de5694a73c03', 'href': 'string', 'category': 'cloud storage', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '2960dbfb-8cf2-46f5-8d5c-188b755a654d', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The storage size of the cloud resource expressed in GB.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'GB', 'value': 400, 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}], 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}]}",
60531f9d197123179e42879a,591527,cloudResourceDID,physical node,CLOUD resource (physical),Active,v2,"[{'id': 'b0fb46af-b8cb-48b6-842a-898c0dd6f58d', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-04-23T00:00'}","[{'id': '193269d6-5019-43fc-a6e3-d8f3e48a1dd2', '@referredType': 'Place', 'href': 'http://serverlocation:port/marketSales/place/12', 'geoLocationUrl': 'http://mymaps.com/YURZZ', 'address': 'Quijote 8, Madrid Spain', 'role': 'default delivery', 'name': 'Madrid Spain'}]","[{'id': 'd4906dfd-d3da-4a92-87ec-637a50311d90', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Gustave Flaubert', 'validFor': {'endDateTime': '2020-11-19T00:00', 'startDateTime': '2020-04-4T00:00'}}]","{'id': '8d491dc6-071c-4a2e-861c-da3927e02c31', 'href': 'string', 'category': 'cloud network', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '925a4602-e946-4fe1-8231-c37b053dc228', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The network speed of the cloud resource expressed in Mbps.', 'congigurable': 'true', 'extensible': 'true', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'Mbps', 'value': 200, 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}], 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}]}",
60531f9d197123179e42879b,891065,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': '1210a026-df8b-4095-b3d3-fde789f97ee2', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-04-23T00:00'}",virtual resource has no fixed location,"[{'id': '6e52e096-e79a-4316-8e09-42b5e065a393', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Wolfgang Amadeus', 'validFor': {'endDateTime': '2020-11-19T00:00', 'startDateTime': '2020-04-4T00:00'}}]","{'id': '541e7bc3-15d3-4b75-81dc-5c27289cb94b', 'href': 'string', 'category': 'cloud compute', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '34c9434b-1d1a-4217-899b-f8a1d583a179', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The number of cpu cores of the cloud resource.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': '', 'value': 4, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': 'f5302428-aa61-4495-8add-60132164a3b4', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The core cpu frequency (MHz) of the cloud resource.', 'congigurable': 'true', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': 'MHz', 'value': 2350, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9e197123179e42879c,367340,cloudResourceDID,physical node,CLOUD resource (physical),Active,v2,"[{'id': '652ef7a3-2ac5-427f-81a3-b638fbb085f5', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-09-27T00:00', 'startDateTime': '2020-03-6T00:00'}","[{'id': 'b0d0240e-654e-4d7e-8e19-cdfa743b4285', '@referredType': 'Place', 'href': 'http://serverlocation:port/marketSales/place/12', 'geoLocationUrl': 'http://mymaps.com/YURZZ', 'address': 'Themistokleous 87, Athens Greece', 'role': 'default delivery', 'name': 'Athens Greece'}]","[{'id': 'd05b1452-498f-451e-8ff0-970f75bf8e58', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Gustave Flaubert', 'validFor': {'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-02-23T00:00'}}]","{'id': '2268a739-f5c6-41d1-89a3-9cdc00416923', 'href': 'string', 'category': 'cloud compute', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '371e0830-e3df-45bf-8358-dae4c6c9372c', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The number of cpu cores of the cloud resource.', 'congigurable': 'true', 'extensible': 'false', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': '', 'value': 16, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': 'fb708e3a-5dc6-4fd2-be94-2ef886374d49', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The core cpu frequency (MHz) of the cloud resource.', 'congigurable': 'true', 'extensible': 'true', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': 'MHz', 'value': 2350, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': '0fccd9f2-89c5-43d7-86fa-462f818aa822', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The memory size of the cloud resource expressed in MB.', 'congigurable': 'true', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'MB', 'value': 4096, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9e197123179e42879d,259181,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': 'b81a2c8b-a6c2-4f6d-992e-adb9440a3345', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-04-23T00:00'}",virtual resource has no fixed location,"[{'id': 'd090c478-df3c-4f30-8fe5-70af4feb0908', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Fiodor Dostojewski', 'validFor': {'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-02-23T00:00'}}]","{'id': '40feda53-0cbd-460c-9f2f-02b98104957a', 'href': 'string', 'category': 'cloud network', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '419d7dff-4cbf-4c03-bfff-9afddf3e5f7c', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The network speed of the cloud resource expressed in Mbps.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'Mbps', 'value': 50, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9e197123179e42879e,704652,cloudResourceDID,physical node,CLOUD resource (physical),Active,v2,"[{'id': '102900c6-195c-475d-9a54-af54eeebc802', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-09-27T00:00', 'startDateTime': '2020-03-6T00:00'}","[{'id': '7eef7e73-ac49-4f37-a815-71f8cf8f9b2d', '@referredType': 'Place', 'href': 'http://serverlocation:port/marketSales/place/12', 'geoLocationUrl': 'http://mymaps.com/YURZZ', 'address': ' Pessoa 21, Madrid Spain', 'role': 'default delivery', 'name': 'Madrid Spain'}]","[{'id': '0323065c-6efd-4e68-9bfc-acbda70d1b46', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Wolfgang Amadeus', 'validFor': {'endDateTime': '2020-11-19T00:00', 'startDateTime': '2020-04-4T00:00'}}]","{'id': 'd9223ac7-b93c-45fa-b21c-dc271d46e6fb', 'href': 'string', 'category': 'cloud compute', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '2878c248-9ad3-44b8-bad3-9d698c05d8dd', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The number of cpu cores of the cloud resource.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': '', 'value': 4, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}, {'id': 'ad028615-a2a4-4785-904d-1e7852a4243d', 'name': 'coreFrequency', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The core cpu frequency (MHz) of the cloud resource.', 'congigurable': 'false', 'extensible': 'true', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'false', 'unitOfMeasure': 'MHz', 'value': 3040, 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}], 'validFor': {'endDateTime': '2020-06-13T00:00', 'startDateTime': '2020-05-23T00:00'}}, {'id': 'ec99e925-bf97-4b0b-ab2c-2d143b2a55d0', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The memory size of the cloud resource expressed in MB.', 'congigurable': 'false', 'extensible': 'true', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'MB', 'value': 16384, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9e197123179e42879f,909368,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': 'c86d0c7f-b4fd-4fa7-b612-de2ef9f3f43f', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-09-27T00:00', 'startDateTime': '2020-03-6T00:00'}",virtual resource has no fixed location,"[{'id': '47bb8904-0f30-420b-b9a4-a306644d9c93', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Boris Johnson', 'validFor': {'endDateTime': '2020-11-12T00:00', 'startDateTime': '2020-02-23T00:00'}}]","{'id': '8ed1b9ba-1c01-499a-9138-4b73937c8772', 'href': 'string', 'category': 'cloud network', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '0c391b0a-ae4d-4ce8-8efa-5530e14a0c1a', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The network speed of the cloud resource expressed in Mbps.', 'congigurable': 'false', 'extensible': 'true', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'Mbps', 'value': 100, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9e197123179e4287a0,856272,cloudResourceDID,physical node,CLOUD resource (physical),Active,v2,"[{'id': 'bc66a187-9e0e-4c8b-affe-2db0bc3bc851', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-10-19T00:00', 'startDateTime': '2020-05-3T00:00'}","[{'id': '1ba52da0-320f-48f7-8073-127dba24c9d9', '@referredType': 'Place', 'href': 'http://serverlocation:port/marketSales/place/12', 'geoLocationUrl': 'http://mymaps.com/YURZZ', 'address': 'Quijote 8, Madrid Spain', 'role': 'default delivery', 'name': 'Madrid Spain'}]","[{'id': 'e292eee5-fd63-4612-aeac-19c99e26e78c', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Boris Johnson', 'validFor': {'endDateTime': '2020-11-19T00:00', 'startDateTime': '2020-04-4T00:00'}}]","{'id': '532f3969-9900-4fce-b5f3-8efd9f04fe4e', 'href': 'string', 'category': 'cloud storage', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '81bc6e75-a757-45f8-b1c7-d4e48eeeb9e2', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The storage size of the cloud resource expressed in GB.', 'congigurable': 'true', 'extensible': 'true', 'isUnique': 'true', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'GB', 'value': 1600, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
60531f9e197123179e4287a1,714100,cloudResourceDID,virtual node,CLOUD resource (virtual),Active,v2,"[{'id': '0fc1704d-baa2-48be-8fc8-5661c56e9f50', 'href': 'http://serverlocation:port/catalogManagement/category/13', 'version': '2.0', '@referredType': 'Category', 'name': 'Cloud offerings'}]","{'endDateTime': '2020-09-27T00:00', 'startDateTime': '2020-03-6T00:00'}",virtual resource has no fixed location,"[{'id': '10572016-e843-437e-8205-b4659c33654d', 'href': 'http://serverLocation:port/partyManagement/partyRole/1234', 'role': 'Owner', 'name': 'Gustave Flaubert', 'validFor': {'endDateTime': '2020-11-7T00:00', 'startDateTime': '2020-03-6T00:00'}}]","{'id': '44588508-64f0-4958-978c-f44fe628cb15', 'href': 'string', 'category': 'cloud network', 'name': 'cloudResourceSpec', 'description': 'edgeResourceSpec.', 'version': 'v1', 'resourceSpecCharacteristic': [{'id': '7d1c631b-f903-403e-97f7-3731db9c6528', 'name': 'memory', '@type': 'ResourceCategory', '@baseType': 'Category', 'version': '1.0', 'description': 'The network speed of the cloud resource expressed in Mbps.', 'congigurable': 'false', 'extensible': 'false', 'isUnique': 'false', 'valueType': 'numeric', 'resourceSpecCharacteristicValue': [{'@type': 'ResourceCategory', '@baseType': 'Category', 'isDefault': 'true', 'unitOfMeasure': 'Mbps', 'value': 50, 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}], 'validFor': {'endDateTime': '2020-09-17T00:00', 'startDateTime': '2020-05-14T00:00'}}]}",
